fold,sample_id,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
3,fold3:393_class-39,393_class-39,0.45710969,0.45315179,0.45315179,3,3,0,0,0,0.00000000,-0.00395790,-0.00395790
3,fold3:394_class-35,394_class-35,0.43709683,0.45008460,0.43709683,1,0,1,1,1,-0.01298776,0.01298776,0.00000000
3,fold3:395_class-7,395_class-7,0.51023746,0.57082093,0.57082093,2,2,0,1,1,0.00000000,0.06058347,0.06058347
3,fold3:396_class-19,396_class-19,0.94172645,0.94159079,0.94172645,3,0,1,0,1,0.00013566,-0.00013566,0.00000000
3,fold3:397_class-3,397_class-3,0.37790692,0.37790692,0.37790692,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:398_class-79,398_class-79,0.44427940,0.82039195,0.82039195,2,2,0,1,1,0.00000000,0.37611255,0.37611255
3,fold3:399_class-51,399_class-51,0.57188034,0.57188034,0.57188034,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:400_class-31,400_class-31,0.86752200,0.73196787,0.86752200,4,0,1,0,1,0.13555413,-0.13555413,0.00000000
3,fold3:401_class-67,401_class-67,0.23904525,0.23913284,0.23904525,1,0,1,1,1,-0.00008759,0.00008759,0.00000000
3,fold3:402_class-43,402_class-43,0.71715164,0.71715164,0.71715164,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:403_class-39,403_class-39,0.46664667,0.46664667,0.46664667,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:404_class-31,404_class-31,0.29159710,0.45054114,0.45054114,2,2,0,1,1,0.00000000,0.15894404,0.15894404
3,fold3:405_class-79,405_class-79,0.46744704,0.53836125,0.53836125,3,3,0,1,1,0.00000000,0.07091421,0.07091421
3,fold3:406_class-71,406_class-71,0.55602461,0.55602461,0.55602461,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:407_class-35,407_class-35,0.68975872,0.83176666,0.83176666,1,1,0,1,1,0.00000000,0.14200795,0.14200795
3,fold3:408_class-23,408_class-23,0.27056137,0.08808851,0.27056137,5,0,1,0,1,0.18247285,-0.18247285,0.00000000
3,fold3:409_class-55,409_class-55,0.21890886,0.54552478,0.54552478,2,2,0,1,1,0.00000000,0.32661591,0.32661591
3,fold3:410_class-23,410_class-23,0.46637875,0.86013585,0.86013585,4,4,0,1,1,0.00000000,0.39375710,0.39375710
3,fold3:411_class-75,411_class-75,0.41310692,0.43516234,0.43516234,2,2,0,1,1,0.00000000,0.02205542,0.02205542
3,fold3:412_class-3,412_class-3,0.83674192,0.83316445,0.83674192,4,0,1,0,1,0.00357747,-0.00357747,0.00000000
3,fold3:413_class-23,413_class-23,0.85474694,0.85684568,0.85474694,5,0,1,1,1,-0.00209874,0.00209874,0.00000000
3,fold3:414_class-15,414_class-15,0.56570256,0.96690845,0.96690845,3,3,0,1,1,0.00000000,0.40120590,0.40120590
3,fold3:415_class-11,415_class-11,0.42906711,0.43525925,0.43525925,3,3,0,1,1,0.00000000,0.00619215,0.00619215
3,fold3:416_class-43,416_class-43,0.34466445,0.46351799,0.46351799,1,1,0,1,1,0.00000000,0.11885354,0.11885354
3,fold3:417_class-79,417_class-79,0.73690534,0.89408100,0.89408100,1,1,0,1,1,0.00000000,0.15717566,0.15717566
3,fold3:418_class-19,418_class-19,0.41446906,0.44465831,0.44465831,2,2,0,1,1,0.00000000,0.03018925,0.03018925
3,fold3:419_class-19,419_class-19,0.64432192,0.64576882,0.64432192,4,0,1,1,1,-0.00144690,0.00144690,0.00000000
3,fold3:420_class-43,420_class-43,0.40113431,0.45710596,0.45710596,2,2,0,1,1,0.00000000,0.05597165,0.05597165
3,fold3:421_class-47,421_class-47,0.73233229,0.73362345,0.73362345,4,4,0,1,1,0.00000000,0.00129116,0.00129116
3,fold3:422_class-71,422_class-71,0.70534927,0.95079744,0.95079744,1,1,0,1,1,0.00000000,0.24544817,0.24544817
3,fold3:423_class-51,423_class-51,0.37377760,0.37377760,0.37377760,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:424_class-27,424_class-27,0.93324620,0.92988324,0.92988324,5,5,0,0,0,0.00000000,-0.00336295,-0.00336295
3,fold3:425_class-15,425_class-15,0.45339659,0.09482193,0.09482193,5,5,0,0,0,0.00000000,-0.35857466,-0.35857466
3,fold3:426_class-71,426_class-71,0.48561785,0.58785117,0.58785117,2,2,0,1,1,0.00000000,0.10223332,0.10223332
3,fold3:427_class-39,427_class-39,0.43905592,0.56190652,0.56190652,1,1,0,1,1,0.00000000,0.12285060,0.12285060
3,fold3:428_class-23,428_class-23,0.65972018,0.57825398,0.65972018,1,0,1,0,1,0.08146620,-0.08146620,0.00000000
3,fold3:429_class-23,429_class-23,0.93628633,0.93628633,0.93628633,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:430_class-51,430_class-51,0.46855307,0.50377893,0.50377893,3,3,0,1,1,0.00000000,0.03522587,0.03522587
3,fold3:431_class-27,431_class-27,0.93885165,0.93660629,0.93660629,5,5,0,0,0,0.00000000,-0.00224537,-0.00224537
3,fold3:432_class-51,432_class-51,0.43162975,0.46055043,0.46055043,2,2,0,1,1,0.00000000,0.02892068,0.02892068
3,fold3:433_class-27,433_class-27,0.38009351,0.38009813,0.38009813,4,4,0,1,1,0.00000000,0.00000462,0.00000462
3,fold3:434_class-23,434_class-23,0.65298462,0.37595034,0.37595034,4,4,0,0,0,0.00000000,-0.27703428,-0.27703428
3,fold3:435_class-3,435_class-3,0.37350741,0.37346083,0.37346083,2,2,0,0,0,0.00000000,-0.00004658,-0.00004658
3,fold3:436_class-7,436_class-7,0.21405028,0.14357787,0.14357787,4,4,0,0,0,0.00000000,-0.07047240,-0.07047240
3,fold3:437_class-59,437_class-59,0.68176651,0.68176651,0.68176651,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:438_class-15,438_class-15,0.90141189,0.89814949,0.90141189,1,0,1,0,1,0.00326240,-0.00326240,0.00000000
3,fold3:439_class-11,439_class-11,0.68414688,0.79486310,0.68414688,1,0,1,1,1,-0.11071622,0.11071622,0.00000000
3,fold3:440_class-59,440_class-59,0.42162460,0.40422821,0.42162460,4,0,1,0,1,0.01739639,-0.01739639,0.00000000
3,fold3:441_class-71,441_class-71,0.66799653,0.58366960,0.58366960,3,3,0,0,0,0.00000000,-0.08432692,-0.08432692
3,fold3:442_class-51,442_class-51,0.44151250,0.47789693,0.44151250,5,0,1,1,1,-0.03638443,0.03638443,0.00000000
3,fold3:443_class-27,443_class-27,0.68763620,0.96685416,0.96685416,5,5,0,1,1,0.00000000,0.27921796,0.27921796
3,fold3:444_class-31,444_class-31,0.49275032,0.49371490,0.49371490,4,4,0,1,1,0.00000000,0.00096458,0.00096458
3,fold3:445_class-15,445_class-15,0.72823727,0.72823727,0.72823727,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:446_class-55,446_class-55,0.38313010,0.33259791,0.38313010,1,0,1,0,1,0.05053219,-0.05053219,0.00000000
3,fold3:447_class-71,447_class-71,0.39598396,0.44406390,0.44406390,2,2,0,1,1,0.00000000,0.04807994,0.04807994
3,fold3:448_class-23,448_class-23,0.86410654,0.86456013,0.86410654,1,0,1,1,1,-0.00045359,0.00045359,0.00000000
3,fold3:449_class-79,449_class-79,0.62638402,0.62638402,0.62638402,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:450_class-59,450_class-59,0.31887662,0.34280381,0.34280381,5,5,0,1,1,0.00000000,0.02392718,0.02392718
3,fold3:451_class-51,451_class-51,0.72004056,0.72004056,0.72004056,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:452_class-47,452_class-47,0.37303436,0.38013932,0.37303436,2,0,1,1,1,-0.00710496,0.00710496,0.00000000
3,fold3:453_class-7,453_class-7,0.30619511,0.30653426,0.30619511,1,0,1,1,1,-0.00033915,0.00033915,0.00000000
3,fold3:454_class-11,454_class-11,0.72037888,0.80198163,0.80198163,3,3,0,1,1,0.00000000,0.08160275,0.08160275
3,fold3:455_class-23,455_class-23,0.53905123,0.86770260,0.86770260,1,1,0,1,1,0.00000000,0.32865137,0.32865137
3,fold3:456_class-67,456_class-67,0.73117536,0.73138678,0.73138678,1,1,0,1,1,0.00000000,0.00021142,0.00021142
3,fold3:457_class-31,457_class-31,0.43122494,0.43666425,0.43666425,2,2,0,1,1,0.00000000,0.00543931,0.00543931
3,fold3:458_class-63,458_class-63,0.54313362,0.45696807,0.54313362,5,0,1,0,1,0.08616555,-0.08616555,0.00000000
3,fold3:459_class-27,459_class-27,0.41682035,0.46263659,0.46263659,4,4,0,1,1,0.00000000,0.04581624,0.04581624
3,fold3:460_class-51,460_class-51,0.52245361,0.53216052,0.53216052,4,4,0,1,1,0.00000000,0.00970691,0.00970691
3,fold3:461_class-39,461_class-39,0.41565830,0.44904554,0.41565830,1,0,1,1,1,-0.03338724,0.03338724,0.00000000
3,fold3:462_class-47,462_class-47,0.14694065,0.19762549,0.19762549,3,3,0,1,1,0.00000000,0.05068484,0.05068484
3,fold3:463_class-79,463_class-79,0.45472759,0.53165710,0.53165710,1,1,0,1,1,0.00000000,0.07692951,0.07692951
3,fold3:464_class-15,464_class-15,0.92914379,0.92917311,0.92917311,2,2,0,1,1,0.00000000,0.00002933,0.00002933
3,fold3:465_class-35,465_class-35,0.45325458,0.49719319,0.49719319,3,3,0,1,1,0.00000000,0.04393861,0.04393861
3,fold3:466_class-79,466_class-79,0.43742138,0.48973027,0.48973027,4,4,0,1,1,0.00000000,0.05230889,0.05230889
3,fold3:467_class-43,467_class-43,0.37494203,0.38184246,0.38184246,3,3,0,1,1,0.00000000,0.00690043,0.00690043
3,fold3:468_class-67,468_class-67,0.31824026,0.31821418,0.31821418,4,4,0,0,0,0.00000000,-0.00002608,-0.00002608
3,fold3:469_class-47,469_class-47,0.66352308,0.66352308,0.66352308,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:470_class-23,470_class-23,0.94992507,0.93548888,0.94992507,4,0,1,0,1,0.01443619,-0.01443619,0.00000000
3,fold3:471_class-55,471_class-55,0.83559740,0.83559740,0.83559740,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:472_class-31,472_class-31,0.44706684,0.46406943,0.46406943,4,4,0,1,1,0.00000000,0.01700258,0.01700258
3,fold3:473_class-79,473_class-79,0.45372200,0.44853237,0.45372200,2,0,1,0,1,0.00518963,-0.00518963,0.00000000
3,fold3:474_class-35,474_class-35,0.47295433,0.46100983,0.46100983,3,3,0,0,0,0.00000000,-0.01194450,-0.01194450
3,fold3:475_class-3,475_class-3,0.81236988,0.36655813,0.36655813,1,1,0,0,0,0.00000000,-0.44581175,-0.44581175
3,fold3:476_class-23,476_class-23,0.28767926,0.92957664,0.92957664,1,1,0,1,1,0.00000000,0.64189738,0.64189738
3,fold3:477_class-55,477_class-55,0.43974555,0.44076058,0.44076058,5,5,0,1,1,0.00000000,0.00101504,0.00101504
3,fold3:478_class-67,478_class-67,0.53045928,0.48570198,0.48570198,5,5,0,0,0,0.00000000,-0.04475731,-0.04475731
3,fold3:479_class-71,479_class-71,0.42876363,0.43100703,0.43100703,3,3,0,1,1,0.00000000,0.00224340,0.00224340
3,fold3:480_class-23,480_class-23,0.68929535,0.95447826,0.95447826,3,3,0,1,1,0.00000000,0.26518291,0.26518291
3,fold3:481_class-7,481_class-7,0.23259120,0.52695245,0.52695245,2,2,0,1,1,0.00000000,0.29436125,0.29436125
3,fold3:482_class-7,482_class-7,0.07349312,0.89910674,0.89910674,1,1,0,1,1,0.00000000,0.82561362,0.82561362
3,fold3:483_class-71,483_class-71,0.55686694,0.60782874,0.60782874,1,1,0,1,1,0.00000000,0.05096179,0.05096179
3,fold3:484_class-47,484_class-47,0.56591058,0.67147326,0.67147326,5,5,0,1,1,0.00000000,0.10556269,0.10556269
3,fold3:485_class-39,485_class-39,0.42688316,0.46800986,0.46800986,5,5,0,1,1,0.00000000,0.04112670,0.04112670
3,fold3:486_class-43,486_class-43,0.29703557,0.29775330,0.29775330,2,2,0,1,1,0.00000000,0.00071773,0.00071773
3,fold3:487_class-79,487_class-79,0.42282650,0.40342087,0.40342087,3,3,0,0,0,0.00000000,-0.01940563,-0.01940563
3,fold3:488_class-59,488_class-59,0.34704462,0.55212986,0.55212986,4,4,0,1,1,0.00000000,0.20508525,0.20508525
3,fold3:489_class-31,489_class-31,0.84511513,0.80833524,0.84511513,5,0,1,0,1,0.03677988,-0.03677988,0.00000000
3,fold3:490_class-3,490_class-3,0.48625147,0.52556968,0.52556968,3,3,0,1,1,0.00000000,0.03931820,0.03931820
3,fold3:491_class-35,491_class-35,0.53901589,0.46077317,0.46077317,5,5,0,0,0,0.00000000,-0.07824272,-0.07824272
3,fold3:492_class-79,492_class-79,0.53084409,0.47110438,0.47110438,5,5,0,0,0,0.00000000,-0.05973971,-0.05973971
3,fold3:493_class-7,493_class-7,0.48724490,0.48724490,0.48724490,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:494_class-59,494_class-59,0.24334760,0.24334760,0.24334760,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:495_class-67,495_class-67,0.95774192,0.59313047,0.95774192,5,0,1,0,1,0.36461145,-0.36461145,0.00000000
3,fold3:496_class-59,496_class-59,0.96201438,0.96199834,0.96201438,3,0,1,0,1,0.00001603,-0.00001603,0.00000000
3,fold3:497_class-3,497_class-3,0.67022723,0.37009129,0.67022723,3,0,1,0,1,0.30013594,-0.30013594,0.00000000
3,fold3:498_class-51,498_class-51,0.37748209,0.37748209,0.37748209,0,0,0,1,1,0.00000000,0.00000000,0.00000000
3,fold3:499_class-43,499_class-43,0.34225413,0.83923733,0.83923733,4,4,0,1,1,0.00000000,0.49698320,0.49698320
3,fold3:500_class-43,500_class-43,0.46708643,0.46622366,0.46708643,3,0,1,0,1,0.00086278,-0.00086278,0.00000000
3,fold3:501_class-51,501_class-51,0.33116168,0.44749817,0.44749817,5,5,0,1,1,0.00000000,0.11633649,0.11633649
3,fold3:502_class-59,502_class-59,0.14415322,0.14417957,0.14417957,5,5,0,1,1,0.00000000,0.00002635,0.00002635
3,fold3:503_class-27,503_class-27,0.54650021,0.65553105,0.54650021,4,0,1,1,1,-0.10903084,0.10903084,0.00000000
3,fold3:504_class-27,504_class-27,0.44364852,0.46005008,0.46005008,1,1,0,1,1,0.00000000,0.01640156,0.01640156
3,fold3:505_class-39,505_class-39,0.51113683,0.52080590,0.52080590,5,5,0,1,1,0.00000000,0.00966907,0.00966907
3,fold3:506_class-51,506_class-51,0.60386360,0.49304503,0.49304503,2,2,0,0,0,0.00000000,-0.11081856,-0.11081856
3,fold3:507_class-79,507_class-79,0.37678891,0.51567066,0.51567066,3,3,0,1,1,0.00000000,0.13888174,0.13888174
3,fold3:508_class-63,508_class-63,0.54455155,0.56429780,0.56429780,3,3,0,1,1,0.00000000,0.01974624,0.01974624
3,fold3:509_class-11,509_class-11,0.40417051,0.31036919,0.40417051,5,0,1,0,1,0.09380132,-0.09380132,0.00000000
3,fold3:510_class-55,510_class-55,0.71571612,0.81180567,0.81180567,5,5,0,1,1,0.00000000,0.09608954,0.09608954
3,fold3:511_class-43,511_class-43,0.38666999,0.44779682,0.44779682,3,3,0,1,1,0.00000000,0.06112683,0.06112683
3,fold3:512_class-23,512_class-23,0.43082803,0.44648448,0.43082803,5,0,1,1,1,-0.01565644,0.01565644,0.00000000
3,fold3:513_class-71,513_class-71,0.41521424,0.40112180,0.40112180,3,3,0,0,0,0.00000000,-0.01409245,-0.01409245
3,fold3:514_class-63,514_class-63,0.44770998,0.90537381,0.44770998,1,0,1,1,1,-0.45766383,0.45766383,0.00000000
3,fold3:515_class-31,515_class-31,0.59079993,0.62806040,0.62806040,4,4,0,1,1,0.00000000,0.03726047,0.03726047
3,fold3:516_class-27,516_class-27,0.34408605,0.48225838,0.48225838,3,3,0,1,1,0.00000000,0.13817233,0.13817233
3,fold3:517_class-27,517_class-27,0.21204856,0.30462560,0.30462560,4,4,0,1,1,0.00000000,0.09257704,0.09257704
3,fold3:518_class-71,518_class-71,0.94915092,0.95262933,0.95262933,5,5,0,1,1,0.00000000,0.00347841,0.00347841
3,fold3:519_class-7,519_class-7,0.48843688,0.95880330,0.95880330,2,2,0,1,1,0.00000000,0.47036642,0.47036642
3,fold3:520_class-15,520_class-15,0.85065830,0.66730583,0.85065830,3,0,1,0,1,0.18335247,-0.18335247,0.00000000
